1
10
0.915221	0.566164	1.481385
0.100857	0.190709	0.291566


100
0.034716	0.190984	0.225700
0.431844	0.483648	0.915492
0.813904	0.923381	1.737284
0.753383	0.043395	0.796777
0.356383	0.084411	0.440794
0.997970	0.244858	1.242828
0.035666	0.711355	0.747021
0.523548	0.611241	1.134789
0.200947	0.092858	0.293805
0.661792	0.961565	1.623357
0.699787	0.867469	1.567256
0.327616	0.166094	0.493710
0.889343	0.475947	1.365291
0.646712	0.757282	1.403994
0.341482	0.777505	1.118987
0.050168	0.006980	0.057148
0.766701	0.578613	1.345314
0.803330	0.736462	1.539792
0.698713	0.743727	1.442440
0.681922	0.922572	1.604494
0.904187	0.096404	1.000591
0.312940	0.787642	1.100582
0.752479	0.946435	1.698914
0.297933	0.101480	0.399414
0.809371	0.274897	1.084267
0.189064	0.239321	0.428384
0.591111	0.809743	1.400853
0.053439	0.095043	0.148482
0.101454	0.746730	0.848184
0.157275	0.277214	0.434489
0.244149	0.173301	0.417449
0.136171	0.937714	1.073884
0.589119	0.760862	1.349981
0.058052	0.096681	0.154734
0.889553	0.981109	1.870662
0.945502	0.845273	1.790775
0.056022	0.341540	0.397562
0.925220	0.692463	1.617683
0.469050	0.456514	0.925564
0.256969	0.434398	0.691367
0.587011	0.654029	1.241040
0.168837	0.323983	0.492820
0.584585	0.600492	1.185077
0.476355	0.129976	0.606331
0.815549	0.081265	0.896814
0.926068	0.377997	1.304065
0.526523	0.136956	0.663479
0.582250	0.659878	1.242128
0.729398	0.114459	0.843857
0.225236	0.880683	1.105919
0.264172	0.582450	0.846622
0.633585	0.210863	0.844448
0.538175	0.668326	1.206501
0.016651	0.528885	0.545535
0.931518	0.312343	1.243862
0.347546	0.943222	1.290768
0.205714	0.768206	0.973920
0.522629	0.122086	0.644715
0.400985	0.038265	0.439250
0.307168	0.514936	0.822104
0.679904	0.399300	1.079204
0.645134	0.211565	0.856699
0.443339	0.452650	0.895989
0.269022	0.160162	0.429184
0.703186	0.308247	1.011433
0.332892	0.433758	0.766650
0.214524	0.005435	0.219959
0.759208	0.649787	1.408995
0.258112	0.126222	0.384334
0.683574	0.461949	1.145523
0.016177	0.084185	0.100362
0.845123	0.780250	1.625373
0.852411	0.785932	1.638343
0.600763	0.684677	1.285439
0.321478	0.910227	1.231704
0.667960	0.867197	1.535157
0.526830	0.062674	0.589504
0.848000	0.047183	0.895183
0.250210	0.527075	0.777285
0.256228	0.177133	0.433361
0.073236	0.927866	1.001101
0.514382	0.109525	0.623907
0.889813	0.387996	1.277809
0.611411	0.596191	1.207602
0.531033	0.638409	1.169442
0.821331	0.700340	1.521670
0.958957	0.539413	1.498370
0.736747	0.406615	1.143362
0.343959	0.822426	1.166385
0.359942	0.577678	0.937621
0.043915	0.921551	0.965466
0.023863	0.221726	0.245589
0.005076	0.789244	0.794320
0.487254	0.374201	0.861455
0.292886	0.381888	0.674773
0.708262	0.097491	0.805753
0.820146	0.807959	1.628105
0.507410	0.387323	0.894732
0.467471	0.747277	1.214748
0.078258	0.934181	1.012439


13
10
0.849272	0.755946	1.605217
0.831462	0.599707	1.431168
0.714432	0.139001	0.853432
0.635204	0.143942	0.779146
0.516139	0.195898	0.712036
0.624658	0.777410	1.402068
0.502401	0.844281	1.346683
0.578813	0.735311	1.314124
0.671841	0.184025	0.855866
0.029476	0.666707	0.696183


100
0.312990	0.457240	0.770229
0.105576	0.640368	0.745944
0.888433	0.717092	1.605524
0.102233	0.460067	0.562301
0.479777	0.541140	1.020917
0.270321	0.005843	0.276164
0.199724	0.268684	0.468408
0.287736	0.191630	0.479367
0.657643	0.693370	1.351013
0.947001	0.444097	1.391098
0.221918	0.236360	0.458277
0.506915	0.653087	1.160001
0.778463	0.219155	0.997618
0.936349	0.349324	1.285673
0.142119	0.514352	0.656470
0.294601	0.426412	0.721013
0.561007	0.343520	0.904527
0.644520	0.050466	0.694986
0.873414	0.094320	0.967734
0.232848	0.809355	1.042203
0.673996	0.879013	1.553009
0.629359	0.986644	1.616003
0.832555	0.521261	1.353815
0.812997	0.284280	1.097277
0.773301	0.180136	0.953437
0.028453	0.359247	0.387699
0.590407	0.438990	1.029398
0.617582	0.853785	1.471367
0.763764	0.683098	1.446862
0.774432	0.786187	1.560619
0.284289	0.386299	0.670588
0.076753	0.140338	0.217091
0.880009	0.426555	1.306563
0.172722	0.103390	0.276112
0.178987	0.600405	0.779392
0.359786	0.967694	1.327480
0.443043	0.109233	0.552276
0.378710	0.869090	1.247800
0.647522	0.159324	0.806847
0.100686	0.802604	0.903289
0.325711	0.313187	0.638898
0.869440	0.395684	1.265124
0.607600	0.455690	1.063291
0.104174	0.532342	0.636516
0.805789	0.745008	1.550797
0.749719	0.970042	1.719761
0.398775	0.958753	1.357529
0.366796	0.088528	0.455325
0.394239	0.020508	0.414747
0.272189	0.053073	0.325263
0.599644	0.897883	1.497528
0.068235	0.899521	0.967756
0.901549	0.039717	0.941266
0.432199	0.419144	0.851343
0.881232	0.183801	1.065032
0.674850	0.219853	0.894703
0.460652	0.778391	1.239042
0.471639	0.622791	1.094430
0.292432	0.073638	0.366070
0.224415	0.461489	0.685904
0.246071	0.408978	0.655049
0.576721	0.459936	1.036658
0.301169	0.601827	0.902996
0.126080	0.835533	0.961612
0.749443	0.563327	1.312770
0.480155	0.202232	0.682388
0.485866	0.803227	1.289093
0.192486	0.672560	0.865046
0.858866	0.071322	0.930188
0.133388	0.962551	1.095939
0.293171	0.475164	0.768335
0.184577	0.384509	0.569086
0.002828	0.358235	0.361063
0.900772	0.930854	1.831626
0.288752	0.916851	1.205603
0.808617	0.103244	0.911860
0.650491	0.900896	1.551387
0.687527	0.875604	1.563131
0.175413	0.191772	0.367185
0.044729	0.921405	0.966134
0.959716	0.928678	1.888394
0.775058	0.089655	0.864713
0.112964	0.820926	0.933890
0.861265	0.968395	1.829660
0.207257	0.508799	0.716056
0.994196	0.004727	0.998923
0.536115	0.188248	0.724363
0.667908	0.287189	0.955098
0.465835	0.627518	1.093353
0.828546	0.261886	1.090432
0.892324	0.748678	1.641002
0.711906	0.036496	0.748402
0.405267	0.721822	1.127090
0.193493	0.350505	0.543998
0.837986	0.872028	1.710014
0.154711	0.285149	0.439860
0.673648	0.552738	1.226386
0.323852	0.675255	0.999107
0.347196	0.957709	1.304906
0.532514	0.624060	1.156574


16
10
0.637806	0.186029	0.823835
0.432873	0.729702	1.162575
0.008569	0.380712	0.389281
0.996042	0.006954	1.002996
0.363727	0.698096	1.061824
0.925420	0.889511	1.814930
0.099285	0.011681	0.110966
0.264624	0.886344	1.150968
0.801024	0.176700	0.977724
0.291057	0.639199	0.930256


100
0.148230	0.787197	0.935427
0.925379	0.517722	1.443101
0.675694	0.924104	1.599798
0.870053	0.427295	1.297348
0.275884	0.784142	1.060026
0.547723	0.138845	0.686568
0.155202	0.705300	0.860502
0.828622	0.232565	1.061187
0.222978	0.597113	0.820091
0.112911	0.007880	0.120791
0.452681	0.819102	1.271783
0.860784	0.473045	1.333830
0.545784	0.522729	1.068513
0.461250	0.790920	1.252170
0.856826	0.126805	0.983631
0.909512	0.167241	1.076753
0.386669	0.775899	1.162569
0.956111	0.925511	1.881622
0.174136	0.556908	0.731043
0.187693	0.291431	0.479124
0.247168	0.247962	0.495130
0.360164	0.193564	0.553728
0.917395	0.031606	0.949001
0.627880	0.112157	0.740036
0.367118	0.727276	1.094394
0.615491	0.615894	1.231385
0.517391	0.211786	0.729177
0.378799	0.678161	1.056960
0.501835	0.939649	1.441485
0.694091	0.788265	1.482356
0.017998	0.721540	0.739538
0.650066	0.726846	1.376912
0.619470	0.305987	0.925457
0.693692	0.645644	1.339336
0.520118	0.154141	0.674260
0.895354	0.090130	0.985483
0.241415	0.784489	1.025904
0.675320	0.859441	1.534762
0.723975	0.322695	1.046670
0.464393	0.381603	0.845995
0.788231	0.867321	1.655553
0.176656	0.141796	0.318453
0.325177	0.854648	1.179825
0.334016	0.390050	0.724066
0.637906	0.932716	1.570622
0.182003	0.981453	1.163456
0.243528	0.557291	0.800819
0.024575	0.708616	0.733191
0.138114	0.906964	1.045078
0.417663	0.114199	0.531863
0.212269	0.000047	0.212316
0.385282	0.154927	0.540208
0.777828	0.307763	1.085591
0.129663	0.031653	0.161317
0.013161	0.267083	0.280245
0.144946	0.035039	0.179985
0.745154	0.647548	1.392702
0.530552	0.478869	1.009421
0.523745	0.713200	1.236945
0.246990	0.587197	0.834187
0.224643	0.267134	0.491778
0.541743	0.434740	0.976483
0.897055	0.314043	1.211098
0.844113	0.573122	1.417235
0.235435	0.080384	0.315819
0.417174	0.468185	0.885358
0.739467	0.663252	1.402718
0.476850	0.864873	1.341723
0.092494	0.327626	0.420120
0.463442	0.985946	1.449388
0.941243	0.246476	1.187719
0.880725	0.194948	1.075673
0.640098	0.127743	0.767841
0.266420	0.101124	0.367544
0.214741	0.584998	0.799739
0.278005	0.060459	0.338464
0.448423	0.082577	0.531000
0.458269	0.142289	0.600558
0.302580	0.769074	1.071655
0.586537	0.989541	1.576078
0.875932	0.256489	1.132421
0.514849	0.769121	1.283970
0.971818	0.144468	1.116286
0.653760	0.564252	1.218011
0.644512	0.800775	1.445287
0.984980	0.411551	1.396531
0.798706	0.599291	1.397997
0.389667	0.448322	0.837989
0.515532	0.890420	1.405952
0.322451	0.312491	0.634942
0.636656	0.035519	0.672176
0.740175	0.157555	0.897730
0.864194	0.747231	1.611425
0.533712	0.349562	0.883274
0.584288	0.730677	1.314965
0.099629	0.827615	0.927244
0.950885	0.817747	1.768632
0.323755	0.393928	0.717683
0.576479	0.692488	1.268967
0.043379	0.145373	0.188752


19
10
0.379874	0.112205	0.492080
0.938963	0.324096	1.263060
0.340321	0.106272	0.446592
0.507617	0.256673	0.764290
0.040087	0.888348	0.928435
0.925318	0.907046	1.832365
0.568076	0.668225	1.236300
0.122664	0.487639	0.610303
0.067608	0.355369	0.422977
0.337150	0.558645	0.895795


100
0.800129	0.792566	1.592696
0.390888	0.861759	1.252647
0.716199	0.613046	1.329245
0.547360	0.442789	0.990149
0.740451	0.568754	1.309204
0.446876	0.546222	0.993098
0.374975	0.532218	0.907193
0.558198	0.993528	1.551725
0.840804	0.059163	0.899967
0.067462	0.030065	0.097527
0.703571	0.432452	1.136022
0.220679	0.321047	0.541725
0.006426	0.973147	0.979572
0.043891	0.519048	0.562939
0.728296	0.613254	1.341550
0.046513	0.722377	0.768889
0.969210	0.993110	1.962320
0.296372	0.473841	0.770213
0.169177	0.527017	0.696194
0.036818	0.501480	0.538297
0.633522	0.109087	0.742609
0.281382	0.123969	0.405352
0.360914	0.046365	0.407279
0.739794	0.283917	1.023711
0.538055	0.050263	0.588319
0.249262	0.020864	0.270126
0.646840	0.479455	1.126296
0.206280	0.390289	0.596569
0.736901	0.558524	1.295424
0.002209	0.623701	0.625911
0.764925	0.603411	1.368336
0.537030	0.351090	0.888120
0.393097	0.485460	0.878557
0.481124	0.216457	0.697581
0.084390	0.793878	0.878269
0.133548	0.054214	0.187762
0.928000	0.762679	1.690679
0.459365	0.326097	0.785462
0.691745	0.047742	0.739487
0.768804	0.821842	1.590646
0.526827	0.356162	0.882989
0.395316	0.480193	0.875509
0.989483	0.142889	1.132372
0.533253	0.329309	0.862561
0.439207	0.999241	1.438448
0.717779	0.756143	1.473921
0.579765	0.051685	0.631450
0.408417	0.992352	1.400769
0.014150	0.229984	0.244134
0.748942	0.578702	1.327644
0.445235	0.493831	0.939066
0.647672	0.339071	0.986743
0.030324	0.702672	0.732996
0.806149	0.540197	1.346345
0.387466	0.622988	1.010454
0.568379	0.752935	1.321315
0.055411	0.561060	0.616471
0.034307	0.102443	0.136750
0.774659	0.143224	0.917883
0.792311	0.119584	0.911896
0.036516	0.726144	0.762660
0.539584	0.746635	1.286219
0.329342	0.470674	0.800016
0.429613	0.211604	0.641218
0.020708	0.963092	0.983800
0.413732	0.264553	0.678284
0.563161	0.265818	0.828979
0.948708	0.725771	1.674479
0.873097	0.590649	1.463746
0.254906	0.313560	0.568467
0.717512	0.547613	1.265125
0.399924	0.946811	1.346735
0.650222	0.793753	1.443976
0.706995	0.690502	1.397497
0.933176	0.276120	1.209296
0.089430	0.792995	0.882424
0.424774	0.446645	0.871418
0.512941	0.327805	0.840746
0.497847	0.785346	1.283193
0.438924	0.676628	1.115552
0.261883	0.906507	1.168391
0.943081	0.279178	1.222259
0.086596	0.015699	0.102295
0.292207	0.609179	0.901387
0.749230	0.819374	1.568604
0.474063	0.638687	1.112750
0.860587	0.362115	1.222702
0.804641	0.380434	1.185075
0.508369	0.741130	1.249499
0.635246	0.505339	1.140585
0.596952	0.500019	1.096971
0.544885	0.467274	1.012160
0.174830	0.251974	0.426804
0.926294	0.970693	1.896986
0.974499	0.678878	1.653377
0.195538	0.215066	0.410604
0.340026	0.235245	0.575271
0.537660	0.944697	1.482357
0.144246	0.940837	1.085083
0.213122	0.825895	1.039017


22
10
0.258257	0.302225	0.560482
0.488450	0.283138	0.771588
0.772706	0.909529	1.682235
0.052010	0.317924	0.369934
0.178952	0.892318	1.071270
0.048826	0.728903	0.777728
0.845005	0.956611	1.801616
0.625596	0.254432	0.880029
0.376631	0.109337	0.485968
0.630351	0.697741	1.328092


100
0.759771	0.832225	1.591996
0.609356	0.650421	1.259777
0.165015	0.150099	0.315114
0.011745	0.784295	0.796040
0.580048	0.410011	0.990060
0.843894	0.104331	0.948225
0.226811	0.118126	0.344938
0.815294	0.847953	1.663246
0.788590	0.984927	1.773518
0.167648	0.296440	0.464089
0.641188	0.908109	1.549297
0.046847	0.252535	0.299382
0.656098	0.158587	0.814685
0.413894	0.164692	0.578586
0.098858	0.670024	0.768882
0.835050	0.827056	1.662106
0.462720	0.101446	0.564165
0.943863	0.318191	1.262053
0.460646	0.316653	0.777299
0.839351	0.931014	1.770365
0.574214	0.234441	0.808655
0.762871	0.896618	1.659490
0.122489	0.975380	1.097869
0.483742	0.153923	0.637665
0.080795	0.595963	0.676758
0.014807	0.165882	0.180689
0.212645	0.976798	1.189443
0.037406	0.455442	0.492848
0.269239	0.013905	0.283144
0.321982	0.447123	0.769105
0.735147	0.742623	1.477770
0.029011	0.846130	0.875140
0.931338	0.097544	1.028882
0.900163	0.892721	1.792884
0.040756	0.630424	0.671180
0.511386	0.507555	1.018941
0.744056	0.997052	1.741109
0.267567	0.748551	1.016118
0.326680	0.355508	0.682188
0.532647	0.981980	1.514626
0.435216	0.044991	0.480207
0.967868	0.263617	1.231485
0.579494	0.234514	0.814008
0.091314	0.203578	0.294892
0.381762	0.428309	0.810071
0.678351	0.904539	1.582890
0.926364	0.030634	0.956998
0.844482	0.529754	1.374236
0.622214	0.222729	0.844943
0.387011	0.347287	0.734297
0.683833	0.460768	1.144601
0.196428	0.457171	0.653598
0.149882	0.243905	0.393787
0.806322	0.436149	1.242471
0.680170	0.611093	1.291264
0.230677	0.839868	1.070545
0.821129	0.602030	1.423159
0.892815	0.587891	1.480706
0.268084	0.295309	0.563393
0.090368	0.615935	0.706303
0.214797	0.035014	0.249811
0.003231	0.037932	0.041163
0.119379	0.462065	0.581444
0.146135	0.132558	0.278693
0.903394	0.930653	1.834047
0.160135	0.092489	0.252624
0.657522	0.640113	1.297634
0.647450	0.927706	1.575155
0.427702	0.841040	1.268742
0.984202	0.995620	1.979822
0.180096	0.909686	1.089782
0.862918	0.886031	1.748949
0.952070	0.259237	1.211307
0.759590	0.144200	0.903790
0.954232	0.089609	1.043841
0.333832	0.687545	1.021377
0.437942	0.048739	0.486680
0.880596	0.120243	1.000839
0.178314	0.217300	0.395613
0.060156	0.271468	0.331624
0.267607	0.467529	0.735137
0.862147	0.678068	1.540215
0.256583	0.728638	0.985222
0.417489	0.711434	1.128924
0.668469	0.114216	0.782685
0.936754	0.339732	1.276485
0.648167	0.551302	1.199469
0.489597	0.716247	1.205844
0.829569	0.927623	1.757192
0.916250	0.846611	1.762862
0.579965	0.332182	0.912148
0.044366	0.962637	1.007003
0.919482	0.884543	1.804025
0.699344	0.794247	1.493591
0.190501	0.095194	0.285696
0.822875	0.815197	1.638072
0.859479	0.886736	1.746215
0.848023	0.735307	1.583330
0.470325	0.742903	1.213227
0.287181	0.727776	1.014957


25
10
0.730928	0.116995	0.847922
0.652588	0.291188	0.943776
0.613807	0.573077	1.186885
0.990165	0.845633	1.835798
0.796788	0.002623	0.799411
0.703416	0.687294	1.390710
0.677710	0.185365	0.863075
0.845527	0.553925	1.399451
0.823659	0.403541	1.227200
0.895010	0.112988	1.007998


100
0.400536	0.771248	1.171784
0.735723	0.518596	1.254318
0.075625	0.679788	0.755413
0.285080	0.155289	0.440369
0.529970	0.108608	0.638577
0.170819	0.456162	0.626982
0.100276	0.988351	1.088627
0.416706	0.514525	0.931231
0.906126	0.783031	1.689157
0.843179	0.732138	1.575317
0.144482	0.041276	0.185758
0.637054	0.798474	1.435528
0.495767	0.672017	1.167784
0.758290	0.888799	1.647089
0.627218	0.757571	1.384789
0.292555	0.384539	0.677095
0.461706	0.830110	1.291816
0.304929	0.761029	1.065957
0.138082	0.448881	0.586963
0.285365	0.325518	0.610883
0.199938	0.094923	0.294861
0.255076	0.998142	1.253218
0.576553	0.238873	0.815426
0.773016	0.158316	0.931331
0.100709	0.565959	0.666668
0.579176	0.169748	0.748924
0.460309	0.425894	0.886204
0.286074	0.971047	1.257122
0.133100	0.247685	0.380785
0.863850	0.543165	1.407015
0.399062	0.132400	0.531463
0.533636	0.018933	0.552569
0.599573	0.061761	0.661333
0.474687	0.812189	1.286876
0.818716	0.174222	0.992938
0.129542	0.170368	0.299911
0.645507	0.268351	0.913858
