2074.487407	3805.628726	3044.460215	3588.979939	2240.480306	2126.558252	10411.621824	7695.914566	7592.501696	6556.829264	8287.810929	7859.102366	9738.117939	4746.335112	5259.539143	5331.134964	3876.807449	99999.000000	3297.553335	8126.054701	8035.998133	11535.717100	11380.492300	1892.370207	4794.891552	6872.952277	4016.663416	10026.499489	13157.278328	16746.361276	
5114.754344	7014.825728	6029.966832	6837.068451	4187.000119	5399.728141	13701.957707	10785.569294	8663.438809	9248.969240	11005.777755	9840.005894	10951.366718	7580.373144	8497.536702	8385.251934	4085.008935	3297.553335	99999.000000	4875.605091	4804.105328	8508.558574	8085.897415	1576.780581	5861.556875	6056.809143	4201.282780	11125.121932	14676.060132	18442.331143	
9723.752414	11886.943468	10896.224346	11544.628188	8931.370835	10163.992572	18530.830958	15650.412455	12473.586212	13995.530179	14995.850126	13121.300736	13248.068991	11870.778323	13365.612182	13249.702827	7133.400101	8126.054701	4875.605091	99999.000000	2294.013296	5708.969084	3380.133133	6442.617015	10019.142977	8587.715994	8201.529735	14752.427631	18488.980069	22305.517187	
9918.577519	11557.575524	10415.294907	11615.772940	8249.445193	10161.185167	18327.953541	15076.399073	10927.616392	13147.455571	15704.221725	14202.631024	14733.279506	12350.197772	13046.561616	12708.565694	8143.921046	8035.998133	4804.105328	2294.013296	99999.000000	3960.364251	3803.189845	6165.588131	8771.660333	6730.006315	6994.231409	13061.837007	16825.011887	20628.408809	
13535.531205	14721.985362	13476.861244	15109.126778	11225.887805	13641.434712	21460.311461	17873.933255	12377.319459	15661.718839	19511.861341	18135.983045	18686.110885	16079.998818	16174.363202	15616.029361	12088.608894	11535.717100	8508.558574	5708.969084	3960.364251	99999.000000	4358.271676	9647.340048	10958.767175	7894.788788	9431.786787	14037.507079	17700.787101	21361.078741	
13065.053731	15073.931305	14006.359877	14866.014530	11916.029246	13459.780273	21787.715530	18728.662365	14690.735482	16893.481731	18362.723028	16402.808327	16300.369566	15249.950623	16563.144055	16338.777953	10479.529236	11380.492300	8085.897415	3380.133133	3803.189845	4358.271676	99999.000000	9604.816396	12573.872991	10381.450477	10790.331320	16753.855228	20515.602355	24300.007263	
3905.883895	5469.850912	4455.329056	5479.965876	2667.122232	4014.595496	12199.040372	9210.917435	7533.229653	7695.395571	10045.746612	9279.714705	10790.173400	6527.394886	6958.410235	6810.267910	4173.420300	1892.370207	1576.780581	6442.617015	6165.588131	9647.340048	9604.816396	99999.000000	4658.422480	5703.529083	3245.709168	10017.539868	13446.886108	17168.799521	
6237.467194	5056.892425	3831.643120	6597.967717	2573.482660	5580.183958	11057.479007	7120.627220	2882.711397	4740.008122	11930.763806	12282.449471	14441.413020	8607.294581	6146.192399	5161.246070	8538.372503	4794.891552	5861.556875	10019.142977	8771.660333	10958.767175	12573.872991	4658.422480	99999.000000	3555.226013	1817.941693	5366.243472	8819.413246	12580.919084	
8794.619094	8418.242156	7123.376798	9649.168358	5186.336376	8383.982168	14612.627211	10654.605952	4487.671222	8208.144065	14902.041370	14731.968131	16465.568013	11412.602157	9631.707273	8706.885838	9848.390985	6872.952277	6056.809143	8587.715994	6730.006315	7894.788788	10381.450477	5703.529083	3555.226013	99999.000000	2938.364171	6374.782898	10134.556034	13920.857912	
5870.157494	5654.497767	4346.292328	6731.966875	2263.425060	5446.305629	12167.878122	8448.058002	4474.122149	6261.798863	11964.676218	11855.180344	13727.870119	8475.323239	6984.809303	6247.655960	7373.984879	4016.663416	4201.282780	8201.529735	6994.231409	9431.786787	10790.331320	3245.709168	1817.941693	2938.364171	99999.000000	6925.176171	10515.383493	14306.270408	
11088.592426	8838.177753	8075.955547	10823.664306	7794.572727	10262.476991	12427.780856	8419.285302	2484.612243	6130.974637	15862.264466	16896.036754	19347.902238	13007.288457	9173.967735	7865.521979	13857.721891	10026.499489	11125.121932	14752.427631	13061.837007	14037.507079	16753.855228	10017.539868	5366.243472	6374.782898	6925.176171	99999.000000	3763.985255	7569.018166	
13852.930412	11139.808302	10720.833969	13180.867650	11006.638769	12955.355688	12778.453115	9362.306233	6055.000000	7802.480695	17714.967259	19247.784002	21917.056828	15342.232237	11007.645207	9755.565027	17034.082453	13157.278328	14676.060132	18488.980069	16825.011887	17700.787101	20515.602355	13446.886108	8819.413246	10134.556034	10515.383493	3763.985255	99999.000000	3816.546214	
17241.221824	14345.710230	14120.411396	16351.329640	14658.952759	16322.317054	14541.708325	11851.624741	9861.746803	10873.910888	20434.146177	22288.377644	25073.013879	18444.345611	13949.154813	12799.648120	20610.718086	16746.361276	18442.331143	22305.517187	20628.408809	21361.078741	24300.007263	17168.799521	12580.919084	13920.857912	14306.270408	7569.018166	3816.546214	99999.000000	
